,END,Phase,Block,TrialN,NbackLevel,ISI,Letter_Resp,Letter_RT,Letter_Accuracy,Trial_A_measure,Trial_ACC,Trial_RT,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OfflineRatingTimePoint,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,PID,Age,Gender,BAI_bis,BAI_bas_d,BAI_bas_rr,BAI_bas_fs,NFC,BFI_ext,BFI_agr,BFI_con,BFI_neu,BFI_open,UPPS_lps,UPPS_lpm,UPPS_pu,UPPS_ss,Task_A_measure,Task_ACC,Task_RT,Task_RT_z,cue_i_on_zyg_values,cue_i_on_zyg_zvalues,cue_e_on_zyg_values,cue_e_on_zyg_zvalues,cue_i_on_cor_values,cue_i_on_cor_zvalues,cue_e_on_cor_values,cue_e_on_cor_zvalues,cue_i_on_scr_values,cue_i_on_scr_zvalues,cue_e_on_scr_values,cue_e_on_scr_zvalues,cue_e_true_zyg_values,cue_e_true_zyg_zvalues,cue_e_true_cor_values,cue_e_true_cor_zvalues,cue_e_true_scr_values,cue_e_true_scr_zvalues,cue_e_false_zyg_values,cue_e_false_zyg_zvalues,cue_e_false_cor_values,cue_e_false_cor_zvalues,cue_e_false_scr_values,cue_e_false_scr_zvalues,OfflineRating_z,cue_i_off_zyg_values,cue_i_off_zyg_zvalues,cue_i_off_cor_values,cue_i_off_cor_zvalues,cue_i_off_scr_values,cue_i_off_scr_zvalues,DemandRating_z
0,240613_092803,PRACTICE,0.0,1,3.0,583.0,,,,,,,,,,31.0,1.0,1.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,Female,0.14285714285714285,1.75,1.0,1.5,2.2777777777777777,2.0,2.111111111111111,2.7777777777777777,2.5,2.4444444444444446,2.25,1.75,2.0,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,240613_093045,LEARNING,1.0,1,1.0,583.0,,,,,,,,,,1.0,1.0,1.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,Female,0.14285714285714285,1.75,1.0,1.5,2.2777777777777777,2.0,2.111111111111111,2.7777777777777777,2.5,2.4444444444444446,2.25,1.75,2.0,2.25,0.8920454545454546,0.9090909090909092,0.4215531533331765,2.2059190827397357,0.00012039919450755523,0.05211005095912699,0.0001289559066242965,0.753714399367017,-0.00016827266045975255,-2.564995186811545,0.00011149747326128683,1.5132502539276684,,,1.591,0.34468432134828586,,,,,,,,,,,,,,,,,,,,
1,240613_093109,LEARNING,1.0,2,3.0,583.0,,,,,,,,,,2.0,2.0,2.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,Female,0.14285714285714285,1.75,1.0,1.5,2.2777777777777777,2.0,2.111111111111111,2.7777777777777777,2.5,2.4444444444444446,2.25,1.75,2.0,2.25,0.7386363636363636,0.8181818181818181,0.3771720199981549,0.5298720225471122,-0.0004039223527021502,-1.988239694537551,-0.00011413120186195636,-0.5439173276332503,4.772442721658835e-05,-0.1523513980391861,-1.9684414382492577e-05,0.17561520432620795,1.094,-0.7060765740870072,1.5300000000000002,0.24824977995917147,,,,,,,,,,,,,,,,,,,,
2,240613_093133,LEARNING,1.0,3,1.0,583.0,,,,,,,,,,3.0,3.0,3.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,Female,0.14285714285714285,1.75,1.0,1.5,2.2777777777777777,2.0,2.111111111111111,2.7777777777777777,2.5,2.4444444444444446,2.25,1.75,2.0,2.25,0.905,0.9,0.3579626399984894,-0.19556742564193103,,,4.704571192941766e-05,0.3164667474338226,-3.94267252375141e-05,-1.125812146583225,-6.269849438972222e-05,-0.2629906282127493,1.5799999999999998,0.37587518193362235,1.449,0.12019735614739571,,,,,,,,,,,,,,,,,,,,
3,240613_093157,LEARNING,1.0,4,3.0,583.0,,,,,,,,,,4.0,4.0,4.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,Female,0.14285714285714285,1.75,1.0,1.5,2.2777777777777777,2.0,2.111111111111111,2.7777777777777777,2.5,2.4444444444444446,2.25,1.75,2.0,2.25,0.0151515151515151,0.7272727272727273,0.3886045533348806,0.9616199850186502,-0.00034154205700549865,-1.7454924316680258,-8.498760363166756e-05,-0.38834487486901714,1.894115689969828e-05,-0.47385470670720903,-4.454789019231768e-05,-0.07791260576638608,1.5819999999999999,0.3803276582958472,1.017,-0.5627489041820737,,,,,,,,,,,,,,,,,,,,
4,240613_093222,LEARNING,1.0,5,3.0,583.0,,,,,,,,,,5.0,5.0,5.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,Female,0.14285714285714285,1.75,1.0,1.5,2.2777777777777777,2.0,2.111111111111111,2.7777777777777777,2.5,2.4444444444444446,2.25,1.75,2.0,2.25,0.5875,0.7,0.4002639800038499,1.4019365412575797,,,-0.00047181848563402577,-2.4533002260415944,0.00010819081848444058,0.5230459644496145,-7.311633570726518e-05,-0.3692192390204588,1.545,0.29795684559468827,,,,,,,,,,,,,,,,,,,,,,
5,240613_093246,LEARNING,1.0,6,1.0,583.0,,,,,,,,,,6.0,6.0,6.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,Female,0.14285714285714285,1.75,1.0,1.5,2.2777777777777777,2.0,2.111111111111111,2.7777777777777777,2.5,2.4444444444444446,2.25,1.75,2.0,2.25,1.0,1.0,0.3553537333287143,-0.29409240744411874,-7.457375196345166e-05,-0.7066094863704131,,,,,4.442785457827673e-05,0.8293549820634851,0.04999999999999982,-3.0302692351683613,2.035,1.0466013111313517,,,,,,,,,,,,,,,,,,,,
6,240613_093309,LEARNING,1.0,7,3.0,583.0,,,,,,,,,,7.0,7.0,7.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,Female,0.14285714285714285,1.75,1.0,1.5,2.2777777777777777,2.0,2.111111111111111,2.7777777777777777,2.5,2.4444444444444446,2.25,1.75,2.0,2.25,0.77,0.8,0.3624244999955408,-0.02706593031963904,7.735446071604948e-05,-0.11539462647375442,0.0001239147212244592,0.7268038726950962,0.0001168266373354947,0.6195063146149801,5.252769904657943e-05,0.9119474500613793,1.285,-0.28086508149453776,,,,,,,,,,,,,,,,,,,,,,
7,240613_093333,LEARNING,1.0,8,3.0,583.0,,,,,,,,,,8.0,8.0,8.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,Female,0.14285714285714285,1.75,1.0,1.5,2.2777777777777777,2.0,2.111111111111111,2.7777777777777777,2.5,2.4444444444444446,2.25,1.75,2.0,2.25,0.5875,0.7,0.3430283866648096,-0.7595573356592588,0.0002301499648489089,0.4791952194511311,7.615396007786771e-06,0.10598241009412537,6.314494400640105e-05,0.019892656048940464,-2.291251936002974e-05,0.1426988738837606,,,,,,,,,,,,,,,,,,,,,,,,
8,240613_093357,LEARNING,1.0,9,1.0,583.0,,,,,,,,,,9.0,9.0,9.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,Female,0.14285714285714285,1.75,1.0,1.5,2.2777777777777777,2.0,2.111111111111111,2.7777777777777777,2.5,2.4444444444444446,2.25,1.75,2.0,2.25,0.8920454545454546,0.9090909090909092,0.3573089599997426,-0.22025355593824084,,,8.237500126340126e-05,0.5050592524729858,,,2.6854748151177495e-05,0.6501655870221851,,,,,,,,,,,,,,,,,,,,,,,,
